x1,prediction,instance
0.6873338812832164,0.68939686,5606
0.7204582503105312,0.7213652,5606
0.7535826193378461,0.7532347,5606
0.7867069883651605,0.7861766,5606
0.8198313573924754,0.81867,5606
0.8529557264197902,0.8511299,5606
0.8860800954471046,0.88542515,5606
0.9192044644744195,0.9197206,5606
0.9523288335017344,0.9533785,5606
0.9854532025290488,0.98737377,5606
1.0185775715563636,1.0205073,5606
1.0517019405836785,1.053405,5606
1.084826309610993,1.0865686,5606
1.1179506786383078,1.1207104,5606
1.1510750476656222,1.1543605,5606
1.184199416692937,1.1880109,5606
1.217323785720252,1.2208474,5606
1.2504481547475663,1.2528534,5606
1.2835725237748812,1.2861755,5606
1.316696892802196,1.3197031,5606
1.3498212618295105,1.352572,5606
1.3829456308568253,1.3845167,5606
1.4160699998841402,1.4179258,5606
1.4491943689114546,1.4521143,5606
1.4823187379387694,1.4863033,5606
1.5154431069660843,1.5204918,5606
1.5485674759933987,1.5541961,5606
1.5816918450207136,1.5877106,5606
1.6148162140480282,1.6212256,5606
-1.664496319656127,-1.6426809,4824
-1.6313719506288125,-1.6135828,4824
-1.5982475816014976,-1.5831611,4824
-1.565123212574183,-1.5524442,4824
-1.5319988435468683,-1.5217273,4824
-1.4988744745195537,-1.4910104,4824
-1.4657501054922388,-1.4602935,4824
-1.4326257364649242,-1.4295769,4824
-1.3995013674376096,-1.3988597,4824
-1.3663769984102947,-1.3685641,4824
-1.33325262938298,-1.3380663,4824
-1.3001282603556654,-1.3064585,4824
-1.2670038913283506,-1.272908,4824
-1.233879522301036,-1.2391145,4824
-1.2007551532737213,-1.2046337,4824
-1.1676307842464066,-1.1701529,4824
-1.134506415219092,-1.1356721,4824
-1.1013820461917772,-1.1011913,4824
-1.0682576771644625,-1.0667105,4824
-1.0351333081371479,-1.0336549,4824
-1.002008939109833,-0.9994405,4824
-0.9688845700825184,-0.9650144,4824
-0.9357602010552037,-0.93058807,4824
-0.902635832027889,-0.89616174,4824
-0.8695114630005742,-0.8617355,4824
-0.8363870939732596,-0.8273093,4824
-0.8032627249459449,-0.792883,4824
-0.7701383559186302,-0.7585564,4824
-0.7370139868913155,-0.7265691,4824
-0.7038896178640008,-0.6947127,4824
-0.6707652488366861,-0.6633639,4824
-0.6376408798093713,-0.63222176,4824
-0.6045165107820567,-0.6011907,4824
-0.5713921417547421,-0.5709447,4824
-0.5382677727274272,-0.54020584,4824
-0.5051434037001126,-0.5069738,4824
-0.47201903467279793,-0.4731676,4824
-0.4388946656454833,-0.4394527,4824
-0.40577029661816844,-0.40849274,4824
-0.3726459275908538,-0.37580955,4824
-0.33952155856353916,-0.34246278,4824
-0.3063971895362243,-0.30833808,4824
-0.27327282050890966,-0.2756786,4824
-0.24014845148159503,-0.24308819,4824
-0.2070240824542804,-0.21063504,4824
-0.17389971342696553,-0.17818177,4824
-0.1407753443996509,-0.14572853,4824
-0.10765097537233626,-0.11327529,4824
-0.0745266063450214,-0.08002497,4824
-0.04140223731770676,-0.045067668,4824
-0.00827786829039212,-0.010110259,4824
0.024846500736922517,0.024847046,4824
0.057970869764237376,0.05980435,4824
0.09109523879155201,0.09476179,4824
0.12421960781886665,0.12963471,4824
0.1573439768461813,0.16571963,4824
0.19046834587349615,0.20248139,4824
0.22359271490081079,0.23513623,4824
0.2567170839281254,0.26450506,4824
0.2898414529554403,0.29542696,4824
0.3229658219827549,0.32634878,4824
0.35609019101006956,0.35727063,4824
0.3892145600373844,0.3882761,4824
0.42233892906469883,0.4201071,4824
0.4554632980920137,0.45193815,4824
0.48858766711932855,0.48476982,4824
0.521712036146643,0.5200358,4824
0.5548364051739578,0.55455524,4824
0.5879607742012727,0.589075,4824
0.6210851432285871,0.62359464,4824
0.654209512255902,0.65671426,4824
0.6873338812832164,0.68939686,4824
0.7204582503105312,0.7213652,4824
0.7535826193378461,0.7532347,4824
0.7867069883651605,0.7861766,4824
0.8198313573924754,0.81867,4824
0.8529557264197902,0.8511299,4824
0.8860800954471046,0.88542515,4824
0.9192044644744195,0.9197206,4824
0.9523288335017344,0.9533785,4824
0.9854532025290488,0.98737377,4824
1.0185775715563636,1.0205073,4824
1.0517019405836785,1.053405,4824
1.084826309610993,1.0865686,4824
1.1179506786383078,1.1207104,4824
1.1510750476656222,1.1543605,4824
1.184199416692937,1.1880109,4824
1.217323785720252,1.2208474,4824
1.2504481547475663,1.2528534,4824
1.2835725237748812,1.2861755,4824
1.316696892802196,1.3197031,4824
1.3498212618295105,1.352572,4824
1.3829456308568253,1.3845167,4824
1.4160699998841402,1.4179258,4824
1.4491943689114546,1.4521143,4824
1.4823187379387694,1.4863033,4824
1.5154431069660843,1.5204918,4824
1.5485674759933987,1.5541961,4824
1.5816918450207136,1.5877106,4824
1.6148162140480282,1.6212256,4824
-1.664496319656127,-1.6426809,4205
-1.6313719506288125,-1.6135828,4205
-1.5982475816014976,-1.5831611,4205
-1.565123212574183,-1.5524442,4205
-1.5319988435468683,-1.5217273,4205
-1.4988744745195537,-1.4910104,4205
-1.4657501054922388,-1.4602935,4205
-1.4326257364649242,-1.4295769,4205
-1.3995013674376096,-1.3988597,4205
-1.3663769984102947,-1.3685641,4205
-1.33325262938298,-1.3380663,4205
-1.3001282603556654,-1.3064585,4205
-1.2670038913283506,-1.272908,4205
-1.233879522301036,-1.2391145,4205
-1.2007551532737213,-1.2046337,4205
-1.1676307842464066,-1.1701529,4205
-1.134506415219092,-1.1356721,4205
-1.1013820461917772,-1.1011913,4205
-1.0682576771644625,-1.0667105,4205
-1.0351333081371479,-1.0336549,4205
-1.002008939109833,-0.9994405,4205
-0.9688845700825184,-0.9650144,4205
-0.9357602010552037,-0.93058807,4205
-0.902635832027889,-0.89616174,4205
-0.8695114630005742,-0.8617355,4205
-0.8363870939732596,-0.8273093,4205
-0.8032627249459449,-0.792883,4205
-0.7701383559186302,-0.7585564,4205
-0.7370139868913155,-0.7265691,4205
-0.7038896178640008,-0.6947127,4205
-0.6707652488366861,-0.6633639,4205
-0.6376408798093713,-0.63222176,4205
-0.6045165107820567,-0.6011907,4205
-0.5713921417547421,-0.5709447,4205
-0.5382677727274272,-0.54020584,4205
-0.5051434037001126,-0.5069738,4205
-0.47201903467279793,-0.4731676,4205
-0.4388946656454833,-0.4394527,4205
-0.40577029661816844,-0.40849274,4205
-0.3726459275908538,-0.37580955,4205
-0.33952155856353916,-0.34246278,4205
-0.3063971895362243,-0.30833808,4205
-0.27327282050890966,-0.2756786,4205
-0.24014845148159503,-0.24308819,4205
-0.2070240824542804,-0.21063504,4205
-0.17389971342696553,-0.17818177,4205
-0.1407753443996509,-0.14572853,4205
-0.10765097537233626,-0.11327529,4205
-0.0745266063450214,-0.08002497,4205
-0.04140223731770676,-0.045067668,4205
-0.00827786829039212,-0.010110259,4205
0.024846500736922517,0.024847046,4205
0.057970869764237376,0.05980435,4205
0.09109523879155201,0.09476179,4205
0.12421960781886665,0.12963471,4205
0.1573439768461813,0.16571963,4205
0.19046834587349615,0.20248139,4205
0.22359271490081079,0.23513623,4205
0.2567170839281254,0.26450506,4205
0.2898414529554403,0.29542696,4205
0.3229658219827549,0.32634878,4205
0.35609019101006956,0.35727063,4205
0.3892145600373844,0.3882761,4205
0.42233892906469883,0.4201071,4205
0.4554632980920137,0.45193815,4205
0.48858766711932855,0.48476982,4205
0.521712036146643,0.5200358,4205
0.5548364051739578,0.55455524,4205
0.5879607742012727,0.589075,4205
0.6210851432285871,0.62359464,4205
0.654209512255902,0.65671426,4205
0.6873338812832164,0.68939686,4205
0.7204582503105312,0.7213652,4205
0.7535826193378461,0.7532347,4205
0.7867069883651605,0.7861766,4205
0.8198313573924754,0.81867,4205
0.8529557264197902,0.8511299,4205
0.8860800954471046,0.88542515,4205
0.9192044644744195,0.9197206,4205
0.9523288335017344,0.9533785,4205
0.9854532025290488,0.98737377,4205
1.0185775715563636,1.0205073,4205
1.0517019405836785,1.053405,4205
1.084826309610993,1.0865686,4205
1.1179506786383078,1.1207104,4205
1.1510750476656222,1.1543605,4205
1.184199416692937,1.1880109,4205
1.217323785720252,1.2208474,4205
1.2504481547475663,1.2528534,4205
1.2835725237748812,1.2861755,4205
1.316696892802196,1.3197031,4205
1.3498212618295105,1.352572,4205
1.3829456308568253,1.3845167,4205
1.4160699998841402,1.4179258,4205
1.4491943689114546,1.4521143,4205
1.4823187379387694,1.4863033,4205
1.5154431069660843,1.5204918,4205
1.5485674759933987,1.5541961,4205
1.5816918450207136,1.5877106,4205
1.6148162140480282,1.6212256,4205
-1.664496319656127,-1.6426809,3228
-1.6313719506288125,-1.6135828,3228
-1.5982475816014976,-1.5831611,3228
-1.565123212574183,-1.5524442,3228
-1.5319988435468683,-1.5217273,3228
-1.4988744745195537,-1.4910104,3228
-1.4657501054922388,-1.4602935,3228
-1.4326257364649242,-1.4295769,3228
-1.3995013674376096,-1.3988597,3228
-1.3663769984102947,-1.3685641,3228
-1.33325262938298,-1.3380663,3228
-1.3001282603556654,-1.3064585,3228
-1.2670038913283506,-1.272908,3228
-1.233879522301036,-1.2391145,3228
-1.2007551532737213,-1.2046337,3228
-1.1676307842464066,-1.1701529,3228
-1.134506415219092,-1.1356721,3228
-1.1013820461917772,-1.1011913,3228
-1.0682576771644625,-1.0667105,3228
-1.0351333081371479,-1.0336549,3228
-1.002008939109833,-0.9994405,3228
-0.9688845700825184,-0.9650144,3228
-0.9357602010552037,-0.93058807,3228
-0.902635832027889,-0.89616174,3228
-0.8695114630005742,-0.8617355,3228
-0.8363870939732596,-0.8273093,3228
-0.8032627249459449,-0.792883,3228
-0.7701383559186302,-0.7585564,3228
-0.7370139868913155,-0.7265691,3228
-0.7038896178640008,-0.6947127,3228
-0.6707652488366861,-0.6633639,3228
-0.6376408798093713,-0.63222176,3228
-0.6045165107820567,-0.6011907,3228
-0.5713921417547421,-0.5709447,3228
-0.5382677727274272,-0.54020584,3228
-0.5051434037001126,-0.5069738,3228
-0.47201903467279793,-0.4731676,3228
-0.4388946656454833,-0.4394527,3228
-0.40577029661816844,-0.40849274,3228
-0.3726459275908538,-0.37580955,3228
-0.33952155856353916,-0.34246278,3228
-0.3063971895362243,-0.30833808,3228
-0.27327282050890966,-0.2756786,3228
-0.24014845148159503,-0.24308819,3228
-0.2070240824542804,-0.21063504,3228
-0.17389971342696553,-0.17818177,3228
-0.1407753443996509,-0.14572853,3228
-0.10765097537233626,-0.11327529,3228
-0.0745266063450214,-0.08002497,3228
-0.04140223731770676,-0.045067668,3228
-0.00827786829039212,-0.010110259,3228
0.024846500736922517,0.024847046,3228
0.057970869764237376,0.05980435,3228
0.09109523879155201,0.09476179,3228
0.12421960781886665,0.12963471,3228
0.1573439768461813,0.16571963,3228
0.19046834587349615,0.20248139,3228
0.22359271490081079,0.23513623,3228
0.2567170839281254,0.26450506,3228
0.2898414529554403,0.29542696,3228
0.3229658219827549,0.32634878,3228
0.35609019101006956,0.35727063,3228
0.3892145600373844,0.3882761,3228
0.42233892906469883,0.4201071,3228
0.4554632980920137,0.45193815,3228
0.48858766711932855,0.48476982,3228
0.521712036146643,0.5200358,3228
0.5548364051739578,0.55455524,3228
0.5879607742012727,0.589075,3228
0.6210851432285871,0.62359464,3228
0.654209512255902,0.65671426,3228
0.6873338812832164,0.68939686,3228
0.7204582503105312,0.7213652,3228
0.7535826193378461,0.7532347,3228
0.7867069883651605,0.7861766,3228
0.8198313573924754,0.81867,3228
0.8529557264197902,0.8511299,3228
0.8860800954471046,0.88542515,3228
0.9192044644744195,0.9197206,3228
0.9523288335017344,0.9533785,3228
0.9854532025290488,0.98737377,3228
1.0185775715563636,1.0205073,3228
1.0517019405836785,1.053405,3228
1.084826309610993,1.0865686,3228
1.1179506786383078,1.1207104,3228
1.1510750476656222,1.1543605,3228
1.184199416692937,1.1880109,3228
1.217323785720252,1.2208474,3228
1.2504481547475663,1.2528534,3228
1.2835725237748812,1.2861755,3228
1.316696892802196,1.3197031,3228
1.3498212618295105,1.352572,3228
1.3829456308568253,1.3845167,3228
1.4160699998841402,1.4179258,3228
1.4491943689114546,1.4521143,3228
1.4823187379387694,1.4863033,3228
1.5154431069660843,1.5204918,3228
1.5485674759933987,1.5541961,3228
1.5816918450207136,1.5877106,3228
1.6148162140480282,1.6212256,3228
-1.664496319656127,-1.6426809,2745
-1.6313719506288125,-1.6135828,2745
-1.5982475816014976,-1.5831611,2745
-1.565123212574183,-1.5524442,2745
-1.5319988435468683,-1.5217273,2745
-1.4988744745195537,-1.4910104,2745
-1.4657501054922388,-1.4602935,2745
-1.4326257364649242,-1.4295769,2745
-1.3995013674376096,-1.3988597,2745
-1.3663769984102947,-1.3685641,2745
-1.33325262938298,-1.3380663,2745
-1.3001282603556654,-1.3064585,2745
-1.2670038913283506,-1.272908,2745
-1.233879522301036,-1.2391145,2745
-1.2007551532737213,-1.2046337,2745
-1.1676307842464066,-1.1701529,2745
-1.134506415219092,-1.1356721,2745
-1.1013820461917772,-1.1011913,2745
-1.0682576771644625,-1.0667105,2745
-1.0351333081371479,-1.0336549,2745
-1.002008939109833,-0.9994405,2745
-0.9688845700825184,-0.9650144,2745
-0.9357602010552037,-0.93058807,2745
-0.902635832027889,-0.89616174,2745
-0.8695114630005742,-0.8617355,2745
-0.8363870939732596,-0.8273093,2745
-0.8032627249459449,-0.792883,2745
-0.7701383559186302,-0.7585564,2745
-0.7370139868913155,-0.7265691,2745
-0.7038896178640008,-0.6947127,2745
-0.6707652488366861,-0.6633639,2745
-0.6376408798093713,-0.63222176,2745
-0.6045165107820567,-0.6011907,2745
-0.5713921417547421,-0.5709447,2745
-0.5382677727274272,-0.54020584,2745
-0.5051434037001126,-0.5069738,2745
-0.47201903467279793,-0.4731676,2745
-0.4388946656454833,-0.4394527,2745
-0.40577029661816844,-0.40849274,2745
-0.3726459275908538,-0.37580955,2745
-0.33952155856353916,-0.34246278,2745
-0.3063971895362243,-0.30833808,2745
-0.27327282050890966,-0.2756786,2745
-0.24014845148159503,-0.24308819,2745
-0.2070240824542804,-0.21063504,2745
-0.17389971342696553,-0.17818177,2745
-0.1407753443996509,-0.14572853,2745
-0.10765097537233626,-0.11327529,2745
-0.0745266063450214,-0.08002497,2745
-0.04140223731770676,-0.045067668,2745
-0.00827786829039212,-0.010110259,2745
0.024846500736922517,0.024847046,2745
0.057970869764237376,0.05980435,2745
0.09109523879155201,0.09476179,2745
0.12421960781886665,0.12963471,2745
0.1573439768461813,0.16571963,2745
0.19046834587349615,0.20248139,2745
0.22359271490081079,0.23513623,2745
0.2567170839281254,0.26450506,2745
0.2898414529554403,0.29542696,2745
0.3229658219827549,0.32634878,2745
0.35609019101006956,0.35727063,2745
0.3892145600373844,0.3882761,2745
0.42233892906469883,0.4201071,2745
0.4554632980920137,0.45193815,2745
0.48858766711932855,0.48476982,2745
0.521712036146643,0.5200358,2745
0.5548364051739578,0.55455524,2745
0.5879607742012727,0.589075,2745
0.6210851432285871,0.62359464,2745
0.654209512255902,0.65671426,2745
0.6873338812832164,0.68939686,2745
0.7204582503105312,0.7213652,2745
0.7535826193378461,0.7532347,2745
0.7867069883651605,0.7861766,2745
0.8198313573924754,0.81867,2745
0.8529557264197902,0.8511299,2745
0.8860800954471046,0.88542515,2745
0.9192044644744195,0.9197206,2745
0.9523288335017344,0.9533785,2745
0.9854532025290488,0.98737377,2745
1.0185775715563636,1.0205073,2745
1.0517019405836785,1.053405,2745
1.084826309610993,1.0865686,2745
1.1179506786383078,1.1207104,2745
1.1510750476656222,1.1543605,2745
1.184199416692937,1.1880109,2745
1.217323785720252,1.2208474,2745
1.2504481547475663,1.2528534,2745
1.2835725237748812,1.2861755,2745
1.316696892802196,1.3197031,2745
1.3498212618295105,1.352572,2745
1.3829456308568253,1.3845167,2745
1.4160699998841402,1.4179258,2745
1.4491943689114546,1.4521143,2745
1.4823187379387694,1.4863033,2745
1.5154431069660843,1.5204918,2745
1.5485674759933987,1.5541961,2745
1.5816918450207136,1.5877106,2745
1.6148162140480282,1.6212256,2745
-1.664496319656127,-1.6426809,3611
-1.6313719506288125,-1.6135828,3611
-1.5982475816014976,-1.5831611,3611
-1.565123212574183,-1.5524442,3611
-1.5319988435468683,-1.5217273,3611
-1.4988744745195537,-1.4910104,3611
-1.4657501054922388,-1.4602935,3611
-1.4326257364649242,-1.4295769,3611
-1.3995013674376096,-1.3988597,3611
-1.3663769984102947,-1.3685641,3611
-1.33325262938298,-1.3380663,3611
-1.3001282603556654,-1.3064585,3611
-1.2670038913283506,-1.272908,3611
-1.233879522301036,-1.2391145,3611
-1.2007551532737213,-1.2046337,3611
-1.1676307842464066,-1.1701529,3611
-1.134506415219092,-1.1356721,3611
-1.1013820461917772,-1.1011913,3611
-1.0682576771644625,-1.0667105,3611
-1.0351333081371479,-1.0336549,3611
-1.002008939109833,-0.9994405,3611
-0.9688845700825184,-0.9650144,3611
-0.9357602010552037,-0.93058807,3611
-0.902635832027889,-0.89616174,3611
-0.8695114630005742,-0.8617355,3611
-0.8363870939732596,-0.8273093,3611
-0.8032627249459449,-0.792883,3611
-0.7701383559186302,-0.7585564,3611
-0.7370139868913155,-0.7265691,3611
-0.7038896178640008,-0.6947127,3611
-0.6707652488366861,-0.6633639,3611
-0.6376408798093713,-0.63222176,3611
-0.6045165107820567,-0.6011907,3611
-0.5713921417547421,-0.5709447,3611
-0.5382677727274272,-0.54020584,3611
-0.5051434037001126,-0.5069738,3611
-0.47201903467279793,-0.4731676,3611
-0.4388946656454833,-0.4394527,3611
-0.40577029661816844,-0.40849274,3611
-0.3726459275908538,-0.37580955,3611
-0.33952155856353916,-0.34246278,3611
-0.3063971895362243,-0.30833808,3611
-0.27327282050890966,-0.2756786,3611
-0.24014845148159503,-0.24308819,3611
-0.2070240824542804,-0.21063504,3611
-0.17389971342696553,-0.17818177,3611
-0.1407753443996509,-0.14572853,3611
-0.10765097537233626,-0.11327529,3611
-0.0745266063450214,-0.08002497,3611
-0.04140223731770676,-0.045067668,3611
-0.00827786829039212,-0.010110259,3611
0.024846500736922517,0.024847046,3611
0.057970869764237376,0.05980435,3611
0.09109523879155201,0.09476179,3611
0.12421960781886665,0.12963471,3611
0.1573439768461813,0.16571963,3611
0.19046834587349615,0.20248139,3611
0.22359271490081079,0.23513623,3611
0.2567170839281254,0.26450506,3611
0.2898414529554403,0.29542696,3611
0.3229658219827549,0.32634878,3611
0.35609019101006956,0.35727063,3611
0.3892145600373844,0.3882761,3611
0.42233892906469883,0.4201071,3611
0.4554632980920137,0.45193815,3611
0.48858766711932855,0.48476982,3611
0.521712036146643,0.5200358,3611
0.5548364051739578,0.55455524,3611
0.5879607742012727,0.589075,3611
0.6210851432285871,0.62359464,3611
0.654209512255902,0.65671426,3611
0.6873338812832164,0.68939686,3611
0.7204582503105312,0.7213652,3611
0.7535826193378461,0.7532347,3611
0.7867069883651605,0.7861766,3611
0.8198313573924754,0.81867,3611
0.8529557264197902,0.8511299,3611
0.8860800954471046,0.88542515,3611
0.9192044644744195,0.9197206,3611
0.9523288335017344,0.9533785,3611
0.9854532025290488,0.98737377,3611
1.0185775715563636,1.0205073,3611
1.0517019405836785,1.053405,3611
1.084826309610993,1.0865686,3611
1.1179506786383078,1.1207104,3611
1.1510750476656222,1.1543605,3611
1.184199416692937,1.1880109,3611
1.217323785720252,1.2208474,3611
1.2504481547475663,1.2528534,3611
1.2835725237748812,1.2861755,3611
1.316696892802196,1.3197031,3611
1.3498212618295105,1.352572,3611
1.3829456308568253,1.3845167,3611
1.4160699998841402,1.4179258,3611
1.4491943689114546,1.4521143,3611
1.4823187379387694,1.4863033,3611
1.5154431069660843,1.5204918,3611
1.5485674759933987,1.5541961,3611
1.5816918450207136,1.5877106,3611
1.6148162140480282,1.6212256,3611
-1.664496319656127,-1.6426809,3491
-1.6313719506288125,-1.6135828,3491
-1.5982475816014976,-1.5831611,3491
-1.565123212574183,-1.5524442,3491
-1.5319988435468683,-1.5217273,3491
-1.4988744745195537,-1.4910104,3491
-1.4657501054922388,-1.4602935,3491
-1.4326257364649242,-1.4295769,3491
-1.3995013674376096,-1.3988597,3491
-1.3663769984102947,-1.3685641,3491
-1.33325262938298,-1.3380663,3491
-1.3001282603556654,-1.3064585,3491
-1.2670038913283506,-1.272908,3491
-1.233879522301036,-1.2391145,3491
-1.2007551532737213,-1.2046337,3491
-1.1676307842464066,-1.1701529,3491
-1.134506415219092,-1.1356721,3491
-1.1013820461917772,-1.1011913,3491
-1.0682576771644625,-1.0667105,3491
-1.0351333081371479,-1.0336549,3491
-1.002008939109833,-0.9994405,3491
-0.9688845700825184,-0.9650144,3491
-0.9357602010552037,-0.93058807,3491
-0.902635832027889,-0.89616174,3491
-0.8695114630005742,-0.8617355,3491
-0.8363870939732596,-0.8273093,3491
-0.8032627249459449,-0.792883,3491
-0.7701383559186302,-0.7585564,3491
-0.7370139868913155,-0.7265691,3491
-0.7038896178640008,-0.6947127,3491
-0.6707652488366861,-0.6633639,3491
-0.6376408798093713,-0.63222176,3491
-0.6045165107820567,-0.6011907,3491
-0.5713921417547421,-0.5709447,3491
-0.5382677727274272,-0.54020584,3491
-0.5051434037001126,-0.5069738,3491
-0.47201903467279793,-0.4731676,3491
-0.4388946656454833,-0.4394527,3491
-0.40577029661816844,-0.40849274,3491
-0.3726459275908538,-0.37580955,3491
