x1,prediction,instance
-6.455098752191435,-20.592821,5606
-6.264686786663059,-19.898497,5606
-6.074274821134683,-19.232874,5606
-5.883862855606306,-18.543913,5606
-5.693450890077931,-17.85069,5606
-5.503038924549554,-17.157463,5606
-5.312626959021178,-16.464237,5606
-5.122214993492801,-15.771011,5606
-4.931803027964426,-15.077787,5606
-4.741391062436049,-14.384561,5606
-4.550979096907674,-13.693342,5606
-4.360567131379297,-13.049229,5606
-4.170155165850922,-12.407751,5606
-3.9797432003225452,-11.776494,5606
-3.789331234794169,-11.1494,5606
-3.598919269265793,-10.524542,5606
-3.408507303737417,-9.915493,5606
-3.2180953382090403,-9.296518,5606
-3.0276833726806647,-8.62734,5606
-2.8372714071522886,-7.9465995,5606
-2.646859441623913,-7.267699,5606
-2.4564474760955357,-6.6442723,5606
-2.26603551056716,-5.986146,5606
-2.075623545038784,-5.314657,5606
-1.8852115795104072,-4.6275043,5606
-1.6947996139820314,-3.9698553,5606
-1.5043876484536556,-3.3135972,5606
-1.3139756829252798,-2.6601033,5606
-1.1235637173969026,-2.006607,5606
-0.9331517518685267,-1.3531114,5606
-0.7427397863401509,-0.6996156,5606
-0.5523278208117738,-0.030069351,5606
-0.36191585528339804,0.6738497,5606
-0.17150388975502223,1.3777708,5606
0.018908075773353586,2.0816898,5606
0.20932004130173065,2.7856088,5606
0.3997320068301065,3.4895306,5606
0.5901439723584824,4.1917505,5606
0.7805559378868582,4.9183755,5606
0.9709679034152353,5.6586304,5606
1.161379868943611,6.3161855,5606
1.3517918344719868,6.9075723,5606
1.5422038000003637,7.530232,5606
1.7326157655287395,8.15289,5606
1.9230277310571156,8.775549,5606
2.1134396965854925,9.399892,5606
2.303851662113867,10.040857,5606
2.494263627642244,10.681825,5606
2.684675593170621,11.342941,5606
2.8750875586989957,12.053076,5606
3.0654995242273726,12.748178,5606
3.25591148975575,13.443286,5606
3.446323455284124,14.1383915,5606
3.6367354208125016,14.805306,5606
3.827147386340876,15.463421,5606
4.017559351869253,16.107153,5606
4.2079713173976305,16.748894,5606
4.398383282926005,17.41223,5606
4.588795248454383,18.066534,5606
4.779207213982759,18.720163,5606
4.969619179511134,19.410751,5606
5.160031145039511,20.101343,5606
5.350443110567888,20.779097,5606
5.540855076096262,21.463644,5606
5.73126704162464,22.130838,5606
5.921679007153017,22.793283,5606
6.112090972681391,23.461082,5606
6.302502938209768,24.14858,5606
6.492914903738143,24.826178,5606
6.68332686926652,25.50378,5606
6.873738834794897,26.164993,5606
7.064150800323271,26.809483,5606
7.254562765851649,27.480474,5606
7.444974731380026,28.155605,5606
7.6353866969084,28.81747,5606
7.825798662436777,29.460726,5606
8.016210627965155,30.13347,5606
8.20662259349353,30.821909,5606
8.397034559021906,31.510357,5606
8.587446524550282,32.198795,5606
8.777858490078657,32.877483,5606
8.968270455607035,33.55235,5606
9.15868242113541,34.227222,5606
-9.69210216617383,-31.496548,4824
-9.501690200645454,-30.910614,4824
-9.311278235117078,-30.298025,4824
-9.120866269588701,-29.679493,4824
-8.930454304060325,-29.06096,4824
-8.74004233853195,-28.442429,4824
-8.549630373003573,-27.823896,4824
-8.359218407475197,-27.20537,4824
-8.16880644194682,-26.586832,4824
-7.978394476418444,-25.976784,4824
-7.787982510890068,-25.362665,4824
-7.597570545361692,-24.726192,4824
-7.4071585798333155,-24.0506,4824
-7.216746614304939,-23.370117,4824
-7.026334648776563,-22.675793,4824
-6.835922683248188,-21.98147,4824
-6.645510717719812,-21.287146,4824
-6.455098752191435,-20.592821,4824
-6.264686786663059,-19.898497,4824
-6.074274821134683,-19.232874,4824
-5.883862855606306,-18.543913,4824
-5.693450890077931,-17.85069,4824
-5.503038924549554,-17.157463,4824
-5.312626959021178,-16.464237,4824
-5.122214993492801,-15.771011,4824
-4.931803027964426,-15.077787,4824
-4.741391062436049,-14.384561,4824
-4.550979096907674,-13.693342,4824
-4.360567131379297,-13.049229,4824
-4.170155165850922,-12.407751,4824
-3.9797432003225452,-11.776494,4824
-3.789331234794169,-11.1494,4824
-3.598919269265793,-10.524542,4824
-3.408507303737417,-9.915493,4824
-3.2180953382090403,-9.296518,4824
-3.0276833726806647,-8.62734,4824
-2.8372714071522886,-7.9465995,4824
-2.646859441623913,-7.267699,4824
-2.4564474760955357,-6.6442723,4824
-2.26603551056716,-5.986146,4824
-2.075623545038784,-5.314657,4824
-1.8852115795104072,-4.6275043,4824
-1.6947996139820314,-3.9698553,4824
-1.5043876484536556,-3.3135972,4824
-1.3139756829252798,-2.6601033,4824
-1.1235637173969026,-2.006607,4824
-0.9331517518685267,-1.3531114,4824
-0.7427397863401509,-0.6996156,4824
-0.5523278208117738,-0.030069351,4824
-0.36191585528339804,0.6738497,4824
-0.17150388975502223,1.3777708,4824
0.018908075773353586,2.0816898,4824
0.20932004130173065,2.7856088,4824
0.3997320068301065,3.4895306,4824
0.5901439723584824,4.1917505,4824
0.7805559378868582,4.9183755,4824
0.9709679034152353,5.6586304,4824
1.161379868943611,6.3161855,4824
1.3517918344719868,6.9075723,4824
1.5422038000003637,7.530232,4824
1.7326157655287395,8.15289,4824
1.9230277310571156,8.775549,4824
2.1134396965854925,9.399892,4824
2.303851662113867,10.040857,4824
2.494263627642244,10.681825,4824
2.684675593170621,11.342941,4824
2.8750875586989957,12.053076,4824
3.0654995242273726,12.748178,4824
3.25591148975575,13.443286,4824
3.446323455284124,14.1383915,4824
3.6367354208125016,14.805306,4824
3.827147386340876,15.463421,4824
4.017559351869253,16.107153,4824
4.2079713173976305,16.748894,4824
4.398383282926005,17.41223,4824
4.588795248454383,18.066534,4824
4.779207213982759,18.720163,4824
4.969619179511134,19.410751,4824
5.160031145039511,20.101343,4824
5.350443110567888,20.779097,4824
5.540855076096262,21.463644,4824
5.73126704162464,22.130838,4824
5.921679007153017,22.793283,4824
6.112090972681391,23.461082,4824
6.302502938209768,24.14858,4824
6.492914903738143,24.826178,4824
6.68332686926652,25.50378,4824
6.873738834794897,26.164993,4824
7.064150800323271,26.809483,4824
7.254562765851649,27.480474,4824
7.444974731380026,28.155605,4824
7.6353866969084,28.81747,4824
7.825798662436777,29.460726,4824
8.016210627965155,30.13347,4824
8.20662259349353,30.821909,4824
8.397034559021906,31.510357,4824
8.587446524550282,32.198795,4824
8.777858490078657,32.877483,4824
8.968270455607035,33.55235,4824
9.15868242113541,34.227222,4824
-9.69210216617383,-31.496548,4205
-9.501690200645454,-30.910614,4205
-9.311278235117078,-30.298025,4205
-9.120866269588701,-29.679493,4205
-8.930454304060325,-29.06096,4205
-8.74004233853195,-28.442429,4205
-8.549630373003573,-27.823896,4205
-8.359218407475197,-27.20537,4205
-8.16880644194682,-26.586832,4205
-7.978394476418444,-25.976784,4205
-7.787982510890068,-25.362665,4205
-7.597570545361692,-24.726192,4205
-7.4071585798333155,-24.0506,4205
-7.216746614304939,-23.370117,4205
-7.026334648776563,-22.675793,4205
-6.835922683248188,-21.98147,4205
-6.645510717719812,-21.287146,4205
-6.455098752191435,-20.592821,4205
-6.264686786663059,-19.898497,4205
-6.074274821134683,-19.232874,4205
-5.883862855606306,-18.543913,4205
-5.693450890077931,-17.85069,4205
-5.503038924549554,-17.157463,4205
-5.312626959021178,-16.464237,4205
-5.122214993492801,-15.771011,4205
-4.931803027964426,-15.077787,4205
-4.741391062436049,-14.384561,4205
-4.550979096907674,-13.693342,4205
-4.360567131379297,-13.049229,4205
-4.170155165850922,-12.407751,4205
-3.9797432003225452,-11.776494,4205
-3.789331234794169,-11.1494,4205
-3.598919269265793,-10.524542,4205
-3.408507303737417,-9.915493,4205
-3.2180953382090403,-9.296518,4205
-3.0276833726806647,-8.62734,4205
-2.8372714071522886,-7.9465995,4205
-2.646859441623913,-7.267699,4205
-2.4564474760955357,-6.6442723,4205
-2.26603551056716,-5.986146,4205
-2.075623545038784,-5.314657,4205
-1.8852115795104072,-4.6275043,4205
-1.6947996139820314,-3.9698553,4205
-1.5043876484536556,-3.3135972,4205
-1.3139756829252798,-2.6601033,4205
-1.1235637173969026,-2.006607,4205
-0.9331517518685267,-1.3531114,4205
-0.7427397863401509,-0.6996156,4205
-0.5523278208117738,-0.030069351,4205
-0.36191585528339804,0.6738497,4205
-0.17150388975502223,1.3777708,4205
0.018908075773353586,2.0816898,4205
0.20932004130173065,2.7856088,4205
0.3997320068301065,3.4895306,4205
0.5901439723584824,4.1917505,4205
0.7805559378868582,4.9183755,4205
0.9709679034152353,5.6586304,4205
1.161379868943611,6.3161855,4205
1.3517918344719868,6.9075723,4205
1.5422038000003637,7.530232,4205
1.7326157655287395,8.15289,4205
1.9230277310571156,8.775549,4205
2.1134396965854925,9.399892,4205
2.303851662113867,10.040857,4205
2.494263627642244,10.681825,4205
2.684675593170621,11.342941,4205
2.8750875586989957,12.053076,4205
3.0654995242273726,12.748178,4205
3.25591148975575,13.443286,4205
3.446323455284124,14.1383915,4205
3.6367354208125016,14.805306,4205
3.827147386340876,15.463421,4205
4.017559351869253,16.107153,4205
4.2079713173976305,16.748894,4205
4.398383282926005,17.41223,4205
4.588795248454383,18.066534,4205
4.779207213982759,18.720163,4205
4.969619179511134,19.410751,4205
5.160031145039511,20.101343,4205
5.350443110567888,20.779097,4205
5.540855076096262,21.463644,4205
5.73126704162464,22.130838,4205
5.921679007153017,22.793283,4205
6.112090972681391,23.461082,4205
6.302502938209768,24.14858,4205
6.492914903738143,24.826178,4205
6.68332686926652,25.50378,4205
6.873738834794897,26.164993,4205
7.064150800323271,26.809483,4205
7.254562765851649,27.480474,4205
7.444974731380026,28.155605,4205
7.6353866969084,28.81747,4205
7.825798662436777,29.460726,4205
8.016210627965155,30.13347,4205
8.20662259349353,30.821909,4205
8.397034559021906,31.510357,4205
8.587446524550282,32.198795,4205
8.777858490078657,32.877483,4205
8.968270455607035,33.55235,4205
9.15868242113541,34.227222,4205
-9.69210216617383,-31.496548,3228
-9.501690200645454,-30.910614,3228
-9.311278235117078,-30.298025,3228
-9.120866269588701,-29.679493,3228
-8.930454304060325,-29.06096,3228
-8.74004233853195,-28.442429,3228
-8.549630373003573,-27.823896,3228
-8.359218407475197,-27.20537,3228
-8.16880644194682,-26.586832,3228
-7.978394476418444,-25.976784,3228
-7.787982510890068,-25.362665,3228
-7.597570545361692,-24.726192,3228
-7.4071585798333155,-24.0506,3228
-7.216746614304939,-23.370117,3228
-7.026334648776563,-22.675793,3228
-6.835922683248188,-21.98147,3228
-6.645510717719812,-21.287146,3228
-6.455098752191435,-20.592821,3228
-6.264686786663059,-19.898497,3228
-6.074274821134683,-19.232874,3228
-5.883862855606306,-18.543913,3228
-5.693450890077931,-17.85069,3228
-5.503038924549554,-17.157463,3228
-5.312626959021178,-16.464237,3228
-5.122214993492801,-15.771011,3228
-4.931803027964426,-15.077787,3228
-4.741391062436049,-14.384561,3228
-4.550979096907674,-13.693342,3228
-4.360567131379297,-13.049229,3228
-4.170155165850922,-12.407751,3228
-3.9797432003225452,-11.776494,3228
-3.789331234794169,-11.1494,3228
-3.598919269265793,-10.524542,3228
-3.408507303737417,-9.915493,3228
-3.2180953382090403,-9.296518,3228
-3.0276833726806647,-8.62734,3228
-2.8372714071522886,-7.9465995,3228
-2.646859441623913,-7.267699,3228
-2.4564474760955357,-6.6442723,3228
-2.26603551056716,-5.986146,3228
-2.075623545038784,-5.314657,3228
-1.8852115795104072,-4.6275043,3228
-1.6947996139820314,-3.9698553,3228
-1.5043876484536556,-3.3135972,3228
-1.3139756829252798,-2.6601033,3228
-1.1235637173969026,-2.006607,3228
-0.9331517518685267,-1.3531114,3228
-0.7427397863401509,-0.6996156,3228
-0.5523278208117738,-0.030069351,3228
-0.36191585528339804,0.6738497,3228
-0.17150388975502223,1.3777708,3228
0.018908075773353586,2.0816898,3228
0.20932004130173065,2.7856088,3228
0.3997320068301065,3.4895306,3228
0.5901439723584824,4.1917505,3228
0.7805559378868582,4.9183755,3228
0.9709679034152353,5.6586304,3228
1.161379868943611,6.3161855,3228
1.3517918344719868,6.9075723,3228
1.5422038000003637,7.530232,3228
1.7326157655287395,8.15289,3228
1.9230277310571156,8.775549,3228
2.1134396965854925,9.399892,3228
2.303851662113867,10.040857,3228
2.494263627642244,10.681825,3228
2.684675593170621,11.342941,3228
2.8750875586989957,12.053076,3228
3.0654995242273726,12.748178,3228
3.25591148975575,13.443286,3228
3.446323455284124,14.1383915,3228
3.6367354208125016,14.805306,3228
3.827147386340876,15.463421,3228
4.017559351869253,16.107153,3228
4.2079713173976305,16.748894,3228
4.398383282926005,17.41223,3228
4.588795248454383,18.066534,3228
4.779207213982759,18.720163,3228
4.969619179511134,19.410751,3228
5.160031145039511,20.101343,3228
5.350443110567888,20.779097,3228
5.540855076096262,21.463644,3228
5.73126704162464,22.130838,3228
5.921679007153017,22.793283,3228
6.112090972681391,23.461082,3228
6.302502938209768,24.14858,3228
6.492914903738143,24.826178,3228
6.68332686926652,25.50378,3228
6.873738834794897,26.164993,3228
7.064150800323271,26.809483,3228
7.254562765851649,27.480474,3228
7.444974731380026,28.155605,3228
7.6353866969084,28.81747,3228
7.825798662436777,29.460726,3228
8.016210627965155,30.13347,3228
8.20662259349353,30.821909,3228
8.397034559021906,31.510357,3228
8.587446524550282,32.198795,3228
8.777858490078657,32.877483,3228
8.968270455607035,33.55235,3228
9.15868242113541,34.227222,3228
-9.69210216617383,-31.496548,2745
-9.501690200645454,-30.910614,2745
-9.311278235117078,-30.298025,2745
-9.120866269588701,-29.679493,2745
-8.930454304060325,-29.06096,2745
-8.74004233853195,-28.442429,2745
-8.549630373003573,-27.823896,2745
-8.359218407475197,-27.20537,2745
-8.16880644194682,-26.586832,2745
-7.978394476418444,-25.976784,2745
-7.787982510890068,-25.362665,2745
-7.597570545361692,-24.726192,2745
-7.4071585798333155,-24.0506,2745
-7.216746614304939,-23.370117,2745
-7.026334648776563,-22.675793,2745
-6.835922683248188,-21.98147,2745
-6.645510717719812,-21.287146,2745
-6.455098752191435,-20.592821,2745
-6.264686786663059,-19.898497,2745
-6.074274821134683,-19.232874,2745
-5.883862855606306,-18.543913,2745
-5.693450890077931,-17.85069,2745
-5.503038924549554,-17.157463,2745
-5.312626959021178,-16.464237,2745
-5.122214993492801,-15.771011,2745
-4.931803027964426,-15.077787,2745
-4.741391062436049,-14.384561,2745
-4.550979096907674,-13.693342,2745
-4.360567131379297,-13.049229,2745
-4.170155165850922,-12.407751,2745
-3.9797432003225452,-11.776494,2745
-3.789331234794169,-11.1494,2745
-3.598919269265793,-10.524542,2745
-3.408507303737417,-9.915493,2745
-3.2180953382090403,-9.296518,2745
-3.0276833726806647,-8.62734,2745
-2.8372714071522886,-7.9465995,2745
-2.646859441623913,-7.267699,2745
-2.4564474760955357,-6.6442723,2745
-2.26603551056716,-5.986146,2745
-2.075623545038784,-5.314657,2745
-1.8852115795104072,-4.6275043,2745
-1.6947996139820314,-3.9698553,2745
-1.5043876484536556,-3.3135972,2745
-1.3139756829252798,-2.6601033,2745
-1.1235637173969026,-2.006607,2745
-0.9331517518685267,-1.3531114,2745
-0.7427397863401509,-0.6996156,2745
-0.5523278208117738,-0.030069351,2745
-0.36191585528339804,0.6738497,2745
-0.17150388975502223,1.3777708,2745
0.018908075773353586,2.0816898,2745
0.20932004130173065,2.7856088,2745
0.3997320068301065,3.4895306,2745
0.5901439723584824,4.1917505,2745
0.7805559378868582,4.9183755,2745
0.9709679034152353,5.6586304,2745
1.161379868943611,6.3161855,2745
1.3517918344719868,6.9075723,2745
1.5422038000003637,7.530232,2745
1.7326157655287395,8.15289,2745
1.9230277310571156,8.775549,2745
2.1134396965854925,9.399892,2745
2.303851662113867,10.040857,2745
2.494263627642244,10.681825,2745
2.684675593170621,11.342941,2745
2.8750875586989957,12.053076,2745
3.0654995242273726,12.748178,2745
3.25591148975575,13.443286,2745
3.446323455284124,14.1383915,2745
3.6367354208125016,14.805306,2745
3.827147386340876,15.463421,2745
4.017559351869253,16.107153,2745
4.2079713173976305,16.748894,2745
4.398383282926005,17.41223,2745
4.588795248454383,18.066534,2745
4.779207213982759,18.720163,2745
4.969619179511134,19.410751,2745
5.160031145039511,20.101343,2745
5.350443110567888,20.779097,2745
5.540855076096262,21.463644,2745
5.73126704162464,22.130838,2745
5.921679007153017,22.793283,2745
6.112090972681391,23.461082,2745
6.302502938209768,24.14858,2745
6.492914903738143,24.826178,2745
6.68332686926652,25.50378,2745
6.873738834794897,26.164993,2745
7.064150800323271,26.809483,2745
7.254562765851649,27.480474,2745
7.444974731380026,28.155605,2745
7.6353866969084,28.81747,2745
7.825798662436777,29.460726,2745
8.016210627965155,30.13347,2745
8.20662259349353,30.821909,2745
8.397034559021906,31.510357,2745
8.587446524550282,32.198795,2745
8.777858490078657,32.877483,2745
8.968270455607035,33.55235,2745
9.15868242113541,34.227222,2745
-9.69210216617383,-31.496548,3611
-9.501690200645454,-30.910614,3611
-9.311278235117078,-30.298025,3611
-9.120866269588701,-29.679493,3611
-8.930454304060325,-29.06096,3611
-8.74004233853195,-28.442429,3611
-8.549630373003573,-27.823896,3611
-8.359218407475197,-27.20537,3611
-8.16880644194682,-26.586832,3611
-7.978394476418444,-25.976784,3611
-7.787982510890068,-25.362665,3611
-7.597570545361692,-24.726192,3611
-7.4071585798333155,-24.0506,3611
-7.216746614304939,-23.370117,3611
-7.026334648776563,-22.675793,3611
-6.835922683248188,-21.98147,3611
-6.645510717719812,-21.287146,3611
-6.455098752191435,-20.592821,3611
-6.264686786663059,-19.898497,3611
-6.074274821134683,-19.232874,3611
-5.883862855606306,-18.543913,3611
-5.693450890077931,-17.85069,3611
-5.503038924549554,-17.157463,3611
-5.312626959021178,-16.464237,3611
-5.122214993492801,-15.771011,3611
-4.931803027964426,-15.077787,3611
-4.741391062436049,-14.384561,3611
-4.550979096907674,-13.693342,3611
-4.360567131379297,-13.049229,3611
-4.170155165850922,-12.407751,3611
-3.9797432003225452,-11.776494,3611
-3.789331234794169,-11.1494,3611
-3.598919269265793,-10.524542,3611
-3.408507303737417,-9.915493,3611
-3.2180953382090403,-9.296518,3611
-3.0276833726806647,-8.62734,3611
-2.8372714071522886,-7.9465995,3611
-2.646859441623913,-7.267699,3611
-2.4564474760955357,-6.6442723,3611
-2.26603551056716,-5.986146,3611
-2.075623545038784,-5.314657,3611
-1.8852115795104072,-4.6275043,3611
-1.6947996139820314,-3.9698553,3611
-1.5043876484536556,-3.3135972,3611
-1.3139756829252798,-2.6601033,3611
-1.1235637173969026,-2.006607,3611
-0.9331517518685267,-1.3531114,3611
-0.7427397863401509,-0.6996156,3611
-0.5523278208117738,-0.030069351,3611
-0.36191585528339804,0.6738497,3611
-0.17150388975502223,1.3777708,3611
0.018908075773353586,2.0816898,3611
0.20932004130173065,2.7856088,3611
0.3997320068301065,3.4895306,3611
0.5901439723584824,4.1917505,3611
0.7805559378868582,4.9183755,3611
0.9709679034152353,5.6586304,3611
1.161379868943611,6.3161855,3611
1.3517918344719868,6.9075723,3611
1.5422038000003637,7.530232,3611
1.7326157655287395,8.15289,3611
1.9230277310571156,8.775549,3611
2.1134396965854925,9.399892,3611
2.303851662113867,10.040857,3611
2.494263627642244,10.681825,3611
2.684675593170621,11.342941,3611
2.8750875586989957,12.053076,3611
3.0654995242273726,12.748178,3611
3.25591148975575,13.443286,3611
3.446323455284124,14.1383915,3611
3.6367354208125016,14.805306,3611
3.827147386340876,15.463421,3611
4.017559351869253,16.107153,3611
4.2079713173976305,16.748894,3611
4.398383282926005,17.41223,3611
4.588795248454383,18.066534,3611
4.779207213982759,18.720163,3611
4.969619179511134,19.410751,3611
5.160031145039511,20.101343,3611
5.350443110567888,20.779097,3611
5.540855076096262,21.463644,3611
5.73126704162464,22.130838,3611
5.921679007153017,22.793283,3611
6.112090972681391,23.461082,3611
6.302502938209768,24.14858,3611
6.492914903738143,24.826178,3611
6.68332686926652,25.50378,3611
6.873738834794897,26.164993,3611
7.064150800323271,26.809483,3611
7.254562765851649,27.480474,3611
7.444974731380026,28.155605,3611
7.6353866969084,28.81747,3611
7.825798662436777,29.460726,3611
8.016210627965155,30.13347,3611
8.20662259349353,30.821909,3611
8.397034559021906,31.510357,3611
8.587446524550282,32.198795,3611
8.777858490078657,32.877483,3611
8.968270455607035,33.55235,3611
9.15868242113541,34.227222,3611
-9.69210216617383,-31.496548,3491
-9.501690200645454,-30.910614,3491
-9.311278235117078,-30.298025,3491
-9.120866269588701,-29.679493,3491
-8.930454304060325,-29.06096,3491
-8.74004233853195,-28.442429,3491
-8.549630373003573,-27.823896,3491
-8.359218407475197,-27.20537,3491
-8.16880644194682,-26.586832,3491
-7.978394476418444,-25.976784,3491
-7.787982510890068,-25.362665,3491
-7.597570545361692,-24.726192,3491
-7.4071585798333155,-24.0506,3491
-7.216746614304939,-23.370117,3491
-7.026334648776563,-22.675793,3491
-6.835922683248188,-21.98147,3491
-6.645510717719812,-21.287146,3491
-6.455098752191435,-20.592821,3491
-6.264686786663059,-19.898497,3491
-6.074274821134683,-19.232874,3491
-5.883862855606306,-18.543913,3491
-5.693450890077931,-17.85069,3491
-5.503038924549554,-17.157463,3491
-5.312626959021178,-16.464237,3491
-5.122214993492801,-15.771011,3491
-4.931803027964426,-15.077787,3491
-4.741391062436049,-14.384561,3491
-4.550979096907674,-13.693342,3491
-4.360567131379297,-13.049229,3491
-4.170155165850922,-12.407751,3491
-3.9797432003225452,-11.776494,3491
-3.789331234794169,-11.1494,3491
-3.598919269265793,-10.524542,3491
-3.408507303737417,-9.915493,3491
-3.2180953382090403,-9.296518,3491
-3.0276833726806647,-8.62734,3491
-2.8372714071522886,-7.9465995,3491
-2.646859441623913,-7.267699,3491
-2.4564474760955357,-6.6442723,3491
-2.26603551056716,-5.986146,3491
-2.075623545038784,-5.314657,3491
-1.8852115795104072,-4.6275043,3491
-1.6947996139820314,-3.9698553,3491
-1.5043876484536556,-3.3135972,3491
-1.3139756829252798,-2.6601033,3491
-1.1235637173969026,-2.006607,3491
-0.9331517518685267,-1.3531114,3491
-0.7427397863401509,-0.6996156,3491
-0.5523278208117738,-0.030069351,3491
-0.36191585528339804,0.6738497,3491
-0.17150388975502223,1.3777708,3491
0.018908075773353586,2.0816898,3491
0.20932004130173065,2.7856088,3491
0.3997320068301065,3.4895306,3491
0.5901439723584824,4.1917505,3491
0.7805559378868582,4.9183755,3491
0.9709679034152353,5.6586304,3491
1.161379868943611,6.3161855,3491
1.3517918344719868,6.9075723,3491
1.5422038000003637,7.530232,3491
1.7326157655287395,8.15289,3491
1.9230277310571156,8.775549,3491
2.1134396965854925,9.399892,3491
2.303851662113867,10.040857,3491
2.494263627642244,10.681825,3491
2.684675593170621,11.342941,3491
2.8750875586989957,12.053076,3491
3.0654995242273726,12.748178,3491
3.25591148975575,13.443286,3491
3.446323455284124,14.1383915,3491
3.6367354208125016,14.805306,3491
3.827147386340876,15.463421,3491
4.017559351869253,16.107153,3491
4.2079713173976305,16.748894,3491
4.398383282926005,17.41223,3491
4.588795248454383,18.066534,3491
4.779207213982759,18.720163,3491
4.969619179511134,19.410751,3491
5.160031145039511,20.101343,3491
5.350443110567888,20.779097,3491
5.540855076096262,21.463644,3491
5.73126704162464,22.130838,3491
5.921679007153017,22.793283,3491
6.112090972681391,23.461082,3491
6.302502938209768,24.14858,3491
6.492914903738143,24.826178,3491
6.68332686926652,25.50378,3491
6.873738834794897,26.164993,3491
7.064150800323271,26.809483,3491
7.254562765851649,27.480474,3491
7.444974731380026,28.155605,3491
7.6353866969084,28.81747,3491
7.825798662436777,29.460726,3491
8.016210627965155,30.13347,3491
8.20662259349353,30.821909,3491
8.397034559021906,31.510357,3491
8.587446524550282,32.198795,3491
8.777858490078657,32.877483,3491
